,holiday,snow_1h,weather_main,weather_description,holiday_binary,temp_celsius,quarter,work_status,snow_1h_cumsum,traffic_volume
2013-09-19 08:00:00,7,0.0,5,17,0,0.7612477504499098,3,0,0.0,6300
2013-09-19 11:00:00,7,0.0,6,13,0,0.7356028794241153,3,1,0.0,4704
2013-09-19 11:00:00,7,0.0,5,17,0,0.7356028794241153,3,1,0.0,4704
2013-09-19 13:00:00,7,0.0,1,2,0,0.7612477504499098,3,1,0.0,5060
2013-09-19 16:00:00,7,0.0,1,24,0,0.806988602279544,3,1,0.0,6600
2013-09-19 17:00:00,7,0.0,1,24,0,0.7837432513497299,3,1,0.0,6259
2013-09-19 19:00:00,7,0.0,0,27,0,0.7574985002999398,3,0,0.0,3785
2013-09-19 20:00:00,7,0.0,0,27,0,0.7362027594481108,3,0,0.0,3235
2013-09-19 21:00:00,7,0.0,5,17,0,0.7272045590881824,3,0,0.0,2922
2013-09-19 22:00:00,7,0.0,0,27,0,0.7161067786442711,3,0,0.0,2069
2013-09-19 23:00:00,7,0.0,0,27,0,0.701109778044391,3,0,0.0,1153
2013-09-20 00:00:00,7,0.0,0,27,0,0.689862027594481,3,0,0.0,649
2013-09-20 02:00:00,7,0.0,1,2,0,0.674865026994601,3,0,0.0,312
2013-09-20 04:00:00,7,0.0,1,2,0,0.6525194961007796,3,0,0.0,841
2013-09-20 05:00:00,7,0.0,1,2,0,0.6520695860827836,3,0,0.0,2813
2013-09-20 08:00:00,7,0.0,6,13,0,0.6562687462507496,3,0,0.0,5837
2013-09-20 09:00:00,7,0.0,1,19,0,0.6639172165566892,3,1,0.0,4916
2013-09-20 10:00:00,7,0.0,1,19,0,0.6675164967006597,3,1,0.0,4746
2013-09-20 11:00:00,7,0.0,6,13,0,0.6741151769646069,3,1,0.0,5317
2013-09-20 13:00:00,7,0.0,1,2,0,0.7051589682063593,3,1,0.0,5562
2013-09-20 14:00:00,7,0.0,1,19,0,0.706508698260348,3,1,0.0,5813
2013-09-20 17:00:00,7,0.0,6,18,0,0.661067786442712,3,1,0.0,6055
2013-09-20 19:00:00,7,0.0,1,19,0,0.6262747450509896,3,0,0.0,3953
2013-09-20 20:00:00,7,0.0,0,27,0,0.6112777444511096,3,0,0.0,3320
2013-09-20 22:00:00,7,0.0,1,24,0,0.6034793041391723,3,0,0.0,2664
2013-09-20 23:00:00,7,0.0,1,24,0,0.5961307738452309,3,0,0.0,1840
2013-09-21 00:00:00,7,0.0,0,27,0,0.5884823035392922,3,0,0.0,1153
2013-09-21 01:00:00,7,0.0,1,19,0,0.5845830833833235,3,0,0.0,716
2013-09-21 02:00:00,7,0.0,0,27,0,0.5772345530893822,3,0,0.0,576
2013-09-21 03:00:00,7,0.0,0,27,0,0.5697360527894422,3,0,0.0,416
2013-09-21 05:00:00,7,0.0,1,2,0,0.5692861427714462,3,0,0.0,919
2013-09-21 08:00:00,7,0.0,0,27,0,0.5812837432513496,3,0,0.0,3455
2013-09-21 19:00:00,7,0.0,0,27,0,0.6259748050389923,3,0,0.0,4042
2013-09-21 20:00:00,7,0.0,0,27,0,0.5959808038392322,3,0,0.0,3426
2013-09-21 22:00:00,7,0.0,0,27,0,0.5661367726454708,3,0,0.0,3806
2013-09-21 23:00:00,7,0.0,0,27,0,0.5623875224955008,3,0,0.0,2637
2013-09-22 01:00:00,7,0.0,5,17,0,0.5623875224955008,3,0,0.0,823
2013-09-22 02:00:00,7,0.0,0,27,0,0.5662867426514695,3,0,0.0,663
2013-09-22 08:00:00,7,0.0,0,27,0,0.5961307738452309,3,0,0.0,2242
2013-09-22 10:00:00,7,0.0,0,27,0,0.6762147570485907,3,1,0.0,4621
2013-09-22 14:00:00,7,0.0,0,27,0,0.7714457108578283,3,1,0.0,4410
2013-09-22 16:00:00,7,0.0,0,27,0,0.7909418116376725,3,1,0.0,4883
2013-09-22 17:00:00,7,0.0,0,27,0,0.7859928014397124,3,1,0.0,4540
2013-09-22 19:00:00,7,0.0,0,27,0,0.7359028194361126,3,0,0.0,3642
2013-09-22 20:00:00,7,0.0,0,27,0,0.7159568086382724,3,0,0.0,3087
2013-09-22 22:00:00,7,0.0,0,27,0,0.701109778044391,3,0,0.0,1556
2013-09-22 23:00:00,7,0.0,0,27,0,0.689862027594481,3,0,0.0,1032
2013-09-23 02:00:00,7,0.0,0,27,0,0.6634673065386923,3,0,0.0,261
2013-09-23 07:00:00,7,0.0,1,4,0,0.6304739052189564,3,0,0.0,6679
2013-09-23 09:00:00,7,0.0,1,4,0,0.6496700659868024,3,1,0.0,4978
2013-09-23 15:00:00,7,0.0,0,1,0,0.7763947210557893,3,1,0.0,5817
2013-09-23 18:00:00,7,0.0,0,1,0,0.7739952009598081,3,0,0.0,3357
2013-09-23 21:00:00,7,0.0,0,1,0,0.7014097180563892,3,0,0.0,2239
2013-09-23 23:00:00,7,0.0,0,1,0,0.6829634073185366,3,0,0.0,993
2013-09-24 00:00:00,7,0.0,1,2,0,0.676064787042592,3,0,0.0,523
2013-09-24 03:00:00,7,0.0,0,27,0,0.6304739052189564,3,0,0.0,376
2013-09-24 06:00:00,7,0.0,1,19,0,0.6109778044391122,3,0,0.0,6004
2013-09-24 09:00:00,7,0.0,1,4,0,0.6336232753449309,3,1,0.0,5488
2013-09-24 12:00:00,7,0.0,1,24,0,0.7332033593281341,3,1,0.0,5046
2013-09-24 13:00:00,7,0.0,1,24,0,0.759898020395921,3,1,0.0,4981
2013-09-24 14:00:00,7,0.0,1,24,0,0.7847930413917222,3,1,0.0,5464
2013-09-24 15:00:00,7,0.0,1,24,0,0.7934913017396523,3,1,0.0,6069
2013-09-24 18:00:00,7,0.0,1,2,0,0.7825434913017397,3,0,0.0,4887
2013-09-24 20:00:00,7,0.0,1,2,0,0.7084583083383323,3,0,0.0,3283
2013-09-24 21:00:00,7,0.0,0,1,0,0.6873125374925021,3,0,0.0,2657
2013-09-24 23:00:00,7,0.0,5,17,0,0.6591181763647268,3,0,0.0,1127
2013-09-25 00:00:00,7,0.0,5,17,0,0.6433713257348534,3,0,0.0,565
2013-09-25 02:00:00,7,0.0,5,17,0,0.6223755248950209,3,0,0.0,241
2013-09-25 03:00:00,7,0.0,5,17,0,0.6117276544691064,3,0,0.0,391
2013-09-25 04:00:00,7,0.0,5,17,0,0.6040791841631677,3,0,0.0,833
2013-09-25 05:00:00,7,0.0,5,17,0,0.5977804439112179,3,0,0.0,2895
2013-09-25 05:00:00,7,0.0,3,5,0,0.5977804439112179,3,0,0.0,2895
2013-09-25 06:00:00,7,0.0,3,5,0,0.5992801439712062,3,0,0.0,5080
2013-09-25 08:00:00,7,0.0,6,13,0,0.5983803239352135,3,0,0.0,5674
2013-09-25 08:00:00,7,0.0,5,17,0,0.5983803239352135,3,0,0.0,5674
2013-09-25 09:00:00,7,0.0,0,1,0,0.6322735452909422,3,1,0.0,5799
2013-09-25 11:00:00,7,0.0,0,1,0,0.7125074985002997,3,1,0.0,4828
2013-09-25 12:00:00,7,0.0,0,1,0,0.7697960407918422,3,1,0.0,4999
2013-09-25 14:00:00,7,0.0,0,1,0,0.7793941211757652,3,1,0.0,5496
2013-09-25 15:00:00,7,0.0,0,1,0,0.7853929214157168,3,1,0.0,6000
2013-09-25 18:00:00,7,0.0,0,1,0,0.7651469706058793,3,0,0.0,4695
2013-09-25 20:00:00,7,0.0,0,1,0,0.7162567486502698,3,0,0.0,3119
2013-09-25 21:00:00,7,0.0,0,1,0,0.6988602279544094,3,0,0.0,2673
2013-09-26 00:00:00,7,0.0,0,1,0,0.6627174565086982,3,0,0.0,538
2013-09-26 02:00:00,7,0.0,0,1,0,0.6549190161967609,3,0,0.0,270
2013-09-26 03:00:00,7,0.0,0,1,0,0.6547690461907621,3,0,0.0,361
2013-09-26 04:00:00,7,0.0,0,1,0,0.6552189562087581,3,0,0.0,862
2013-09-26 05:00:00,7,0.0,0,1,0,0.6528194361127778,3,0,0.0,2971
2013-09-26 06:00:00,7,0.0,0,1,0,0.651919616076785,3,0,0.0,5476
2013-09-26 07:00:00,7,0.0,0,1,0,0.646070785842832,3,0,0.0,5924
2013-09-26 08:00:00,7,0.0,0,1,0,0.6505698860227953,3,0,0.0,5454
2013-09-26 09:00:00,7,0.0,0,1,0,0.6729154169166167,3,1,0.0,5246
2013-09-26 10:00:00,7,0.0,0,1,0,0.6975104979004197,3,1,0.0,4715
2013-09-26 11:00:00,7,0.0,0,1,0,0.7321535692861426,3,1,0.0,4956
2013-09-26 12:00:00,7,0.0,0,1,0,0.7729454109178167,3,1,0.0,5058
2013-09-26 13:00:00,7,0.0,0,1,0,0.8003899220155969,3,1,0.0,5160
2013-09-26 14:00:00,7,0.0,0,1,0,0.8237852429514098,3,1,0.0,5755
2013-09-26 15:00:00,7,0.0,0,1,0,0.8360827834433112,3,1,0.0,6145
2013-09-26 16:00:00,7,0.0,0,1,0,0.8434313137372526,3,1,0.0,6709
2013-09-26 17:00:00,7,0.0,0,1,0,0.8450809838032396,3,1,0.0,5998
2013-09-26 18:00:00,7,0.0,0,1,0,0.8386322735452911,3,0,0.0,5240
2013-09-26 20:00:00,7,0.0,0,1,0,0.7999400119976009,3,0,0.0,3321
2013-09-26 21:00:00,7,0.0,0,1,0,0.7829934013197365,3,0,0.0,2766
2013-09-26 22:00:00,7,0.0,0,1,0,0.7709958008398323,3,0,0.0,2471
2013-09-26 23:00:00,7,0.0,0,1,0,0.7639472105578883,3,0,0.0,1283
2013-09-27 00:00:00,7,0.0,0,1,0,0.7558488302339537,3,0,0.0,680
2013-09-27 01:00:00,7,0.0,0,1,0,0.7480503899220154,3,0,0.0,385
2013-09-27 02:00:00,7,0.0,0,1,0,0.7453509298140369,3,0,0.0,315
2013-09-27 03:00:00,7,0.0,0,1,0,0.7420515896820638,3,0,0.0,385
2013-09-27 04:00:00,7,0.0,0,1,0,0.7377024595080983,3,0,0.0,853
2013-09-27 05:00:00,7,0.0,0,1,0,0.7332033593281341,3,0,0.0,2796
2013-09-27 06:00:00,7,0.0,0,1,0,0.7279544091181765,3,0,0.0,5818
2013-09-27 07:00:00,7,0.0,0,1,0,0.7327534493101381,3,0,0.0,6231
2013-09-27 08:00:00,7,0.0,0,1,0,0.7327534493101381,3,0,0.0,5913
2013-09-27 09:00:00,7,0.0,1,2,0,0.7425014997000597,3,1,0.0,5147
2013-09-27 11:00:00,7,0.0,6,13,0,0.7601979604079183,3,1,0.0,5320
2013-09-27 12:00:00,7,0.0,6,13,0,0.7705458908218354,3,1,0.0,5468
2013-09-27 14:00:00,7,0.0,6,13,0,0.805338932213557,3,1,0.0,5717
2013-09-27 15:00:00,7,0.0,1,4,0,0.8464307138572285,3,1,0.0,6213
2013-09-27 16:00:00,7,0.0,1,4,0,0.8633773245350927,3,1,0.0,6637
2013-09-27 17:00:00,7,0.0,1,4,0,0.8594781043791241,3,1,0.0,6162
2013-09-27 18:00:00,7,0.0,1,4,0,0.8509298140371926,3,0,0.0,5486
2013-09-27 19:00:00,7,0.0,0,27,0,0.8284343131373726,3,0,0.0,3964
2013-09-27 20:00:00,7,0.0,0,27,0,0.8264847030593883,3,0,0.0,3301
2013-09-27 21:00:00,7,0.0,0,27,0,0.8249850029993999,3,0,0.0,3132
2013-09-27 22:00:00,7,0.0,0,27,0,0.8101379724055194,3,0,0.0,2670
2013-09-27 23:00:00,7,0.0,0,27,0,0.7987402519496098,3,0,0.0,1938
2013-09-28 00:00:00,7,0.0,0,27,0,0.7951409718056394,3,0,0.0,1332
2013-09-28 01:00:00,7,0.0,0,27,0,0.7801439712057594,3,0,0.0,709
2013-09-28 02:00:00,7,0.0,0,27,0,0.7687462507498498,3,0,0.0,574
2013-09-28 04:00:00,7,0.0,1,24,0,0.7574985002999398,3,0,0.0,432
2013-09-28 05:00:00,7,0.0,1,24,0,0.7501499700059993,3,0,0.0,879
2013-09-28 06:00:00,7,0.0,1,2,0,0.7501499700059993,3,0,0.0,1451
2013-09-28 07:00:00,7,0.0,1,2,0,0.7514997000599881,3,0,0.0,2367
2013-09-28 08:00:00,7,0.0,6,18,0,0.741601679664067,3,0,0.0,3575
2013-09-28 09:00:00,7,0.0,6,18,0,0.7314037192561492,3,1,0.0,4050
2013-09-28 10:00:00,7,0.0,6,13,0,0.7287042591481707,3,1,0.0,4621
2013-09-28 10:00:00,7,0.0,5,17,0,0.7287042591481707,3,1,0.0,4621
2013-09-28 11:00:00,7,0.0,6,18,0,0.6472705458908221,3,1,0.0,5208
2013-09-28 11:00:00,7,0.0,5,17,0,0.6472705458908221,3,1,0.0,5208
2013-09-28 13:00:00,7,0.0,6,18,0,0.6454709058188365,3,1,0.0,5084
2013-09-28 14:00:00,7,0.0,6,13,0,0.6562687462507496,3,1,0.0,4642
2013-09-28 15:00:00,7,0.0,1,19,0,0.6661667666466708,3,1,0.0,4564
2013-09-28 16:00:00,7,0.0,1,19,0,0.6664667066586681,3,1,0.0,4390
2013-09-28 18:00:00,7,0.0,1,24,0,0.6612177564487106,3,0,0.0,4021
2013-09-28 19:00:00,7,0.0,0,27,0,0.6412717456508696,3,0,0.0,3615
2013-09-28 20:00:00,7,0.0,0,27,0,0.6013797240551892,3,0,0.0,2929
2013-09-28 22:00:00,7,0.0,0,27,0,0.5848830233953208,3,0,0.0,2752
2013-09-28 23:00:00,7,0.0,0,27,0,0.5775344931013795,3,0,0.0,3035
2013-09-29 00:00:00,7,0.0,0,27,0,0.5811337732453509,3,0,0.0,1785
2013-09-29 01:00:00,7,0.0,0,27,0,0.5700359928014396,3,0,0.0,927
2013-09-29 02:00:00,7,0.0,0,27,0,0.573935212957409,3,0,0.0,722
2013-09-29 03:00:00,7,0.0,0,27,0,0.5736352729454108,3,0,0.0,393
2013-09-29 04:00:00,7,0.0,0,27,0,0.5697360527894422,3,0,0.0,329
2013-09-29 05:00:00,7,0.0,0,27,0,0.5586382723455309,3,0,0.0,543
2013-09-29 06:00:00,7,0.0,0,27,0,0.5509898020395921,3,0,0.0,903
2013-09-29 07:00:00,7,0.0,0,27,0,0.546040791841632,3,0,0.0,1401
2013-09-29 08:00:00,7,0.0,0,27,0,0.581433713257349,3,0,0.0,2172
2013-09-29 10:00:00,7,0.0,0,27,0,0.6715656868626279,3,1,0.0,4039
2013-09-29 11:00:00,7,0.0,0,27,0,0.7114577084583082,3,1,0.0,4518
2013-09-29 12:00:00,7,0.0,0,27,0,0.7564487102579484,3,1,0.0,4736
2013-09-29 13:00:00,7,0.0,0,27,0,0.7714457108578283,3,1,0.0,4384
2013-09-29 14:00:00,7,0.0,0,27,0,0.7961907618476308,3,1,0.0,4241
2013-09-29 16:00:00,7,0.0,0,27,0,0.8159868026394724,3,1,0.0,4724
2013-09-29 17:00:00,7,0.0,0,27,0,0.8062387522495499,3,1,0.0,4794
2013-09-29 18:00:00,7,0.0,0,27,0,0.7714457108578283,3,0,0.0,4483
2013-09-29 19:00:00,7,0.0,0,27,0,0.7312537492501497,3,0,0.0,3837
2013-09-29 20:00:00,7,0.0,0,27,0,0.7162567486502698,3,0,0.0,2955
2013-09-29 21:00:00,7,0.0,0,27,0,0.7161067786442711,3,0,0.0,2453
2013-09-29 22:00:00,7,0.0,0,27,0,0.7237552489502097,3,0,0.0,1674
2013-09-29 23:00:00,7,0.0,0,27,0,0.7164067186562693,3,0,0.0,1028
2013-09-30 00:00:00,7,0.0,0,27,0,0.7087582483503297,3,0,0.0,556
2013-09-30 01:00:00,7,0.0,0,27,0,0.6976604679064192,3,0,0.0,316
2013-09-30 02:00:00,7,0.0,0,27,0,0.6976604679064192,3,0,0.0,270
2013-09-30 04:00:00,7,0.0,0,27,0,0.6937612477504497,3,0,0.0,818
2013-09-30 05:00:00,7,0.0,0,27,0,0.6787642471505697,3,0,0.0,2879
2013-09-30 07:00:00,7,0.0,0,27,0,0.661517696460708,3,0,0.0,6469
2013-09-30 12:00:00,7,0.0,0,27,0,0.7609478104379125,3,1,0.0,4921
2013-09-30 17:00:00,7,0.0,0,1,0,0.8272345530893824,3,1,0.0,5951
2013-09-30 20:00:00,7,0.0,0,1,0,0.7601979604079183,3,0,0.0,2741
2013-09-30 21:00:00,7,0.0,0,1,0,0.7498500299940011,3,0,0.0,2232
2013-09-30 23:00:00,7,0.0,0,1,0,0.7404019196160768,3,0,0.0,1848
2013-10-01 21:00:00,7,0.0,0,1,0,0.6318236352729453,4,0,0.0,2670
2013-10-01 23:00:00,7,0.0,0,1,0,0.5929814037192565,4,0,0.0,1299
2013-10-02 23:00:00,7,0.0,6,18,0,0.6484703059388123,4,0,0.0,899
2013-10-02 23:00:00,7,0.0,10,21,0,0.6484703059388123,4,0,0.0,899
2013-10-02 23:00:00,7,0.0,5,17,0,0.6484703059388123,4,0,0.0,899
2013-10-03 02:00:00,7,0.0,6,13,0,0.6484703059388123,4,0,0.0,273
2013-10-03 03:00:00,7,0.0,6,18,0,0.6459208158368325,4,0,0.0,369
2013-10-03 05:00:00,7,0.0,6,13,0,0.6408218356328736,4,0,0.0,2899
2013-10-03 05:00:00,7,0.0,5,17,0,0.6408218356328736,4,0,0.0,2899
2013-10-03 06:00:00,7,0.0,6,18,0,0.6441211757648468,4,0,0.0,6133
2013-10-03 08:00:00,7,0.0,5,17,0,0.6499700059988006,4,0,0.0,5810
2013-10-03 09:00:00,7,0.0,2,3,0,0.642771445710858,4,1,0.0,5320
2013-10-03 09:00:00,7,0.0,5,17,0,0.642771445710858,4,1,0.0,5320
2013-10-03 11:00:00,7,0.0,6,13,0,0.648620275944811,4,1,0.0,4853
2013-10-03 11:00:00,7,0.0,5,17,0,0.648620275944811,4,1,0.0,4853
2013-10-03 11:00:00,7,0.0,2,3,0,0.648620275944811,4,1,0.0,4853
2013-10-03 12:00:00,7,0.0,6,18,0,0.6505698860227953,4,1,0.0,5339
2013-10-03 12:00:00,7,0.0,5,17,0,0.6505698860227953,4,1,0.0,5339
2013-10-03 12:00:00,7,0.0,10,21,0,0.6505698860227953,4,1,0.0,5339
2013-10-03 14:00:00,7,0.0,6,13,0,0.6580683863227353,4,1,0.0,5272
2013-10-03 14:00:00,7,0.0,10,22,0,0.6580683863227353,4,1,0.0,5272
2013-10-03 15:00:00,7,0.0,6,13,0,0.6642171565686865,4,1,0.0,6257
2013-10-03 17:00:00,7,0.0,6,13,0,0.6624175164967008,4,1,0.0,6529
2013-10-03 18:00:00,7,0.0,6,13,0,0.6528194361127778,4,0,0.0,4759
2013-10-03 19:00:00,7,0.0,5,17,0,0.6555188962207563,4,0,0.0,3560
2013-10-03 20:00:00,7,0.0,6,13,0,0.6490701859628079,4,0,0.0,3210
2013-10-03 21:00:00,7,0.0,6,13,0,0.6522195560887823,4,0,0.0,3179
2013-10-03 22:00:00,7,0.0,6,13,0,0.6508698260347935,4,0,0.0,4151
2013-10-03 23:00:00,7,0.0,2,11,0,0.6439712057588481,4,0,0.0,1409
2013-10-03 23:00:00,7,0.0,5,17,0,0.6439712057588481,4,0,0.0,1409
2013-10-04 00:00:00,7,0.0,6,13,0,0.6355728854229152,4,0,0.0,754
2013-10-04 00:00:00,7,0.0,2,11,0,0.6355728854229152,4,0,0.0,754
2013-10-04 02:00:00,7,0.0,6,13,0,0.6298740251949609,4,0,0.0,343
2013-10-04 03:00:00,7,0.0,5,17,0,0.6312237552489506,4,0,0.0,385
2013-10-04 05:00:00,7,0.0,1,19,0,0.6309238152369524,4,0,0.0,2717
2013-10-04 06:00:00,7,0.0,1,19,0,0.6328734253149367,4,0,0.0,5845
2013-10-04 07:00:00,7,0.0,5,17,0,0.6337732453509296,4,0,0.0,6680
2013-10-04 08:00:00,7,0.0,1,19,0,0.6366226754649068,4,0,0.0,5550
2013-10-04 09:00:00,7,0.0,6,13,0,0.6327234553089381,4,1,0.0,5158
2013-10-04 11:00:00,7,0.0,2,11,0,0.6381223755248951,4,1,0.0,5221
2013-10-04 12:00:00,7,0.0,5,17,0,0.6429214157168567,4,1,0.0,5789
2013-10-04 14:00:00,7,0.0,1,19,0,0.6496700659868024,4,1,0.0,6205
2013-10-04 15:00:00,7,0.0,1,19,0,0.6574685062987407,4,1,0.0,6448
2013-10-04 17:00:00,7,0.0,2,3,0,0.6612177564487106,4,1,0.0,6183
2013-10-04 18:00:00,7,0.0,1,19,0,0.6565686862627478,4,0,0.0,5317
2013-10-04 19:00:00,7,0.0,1,19,0,0.6543191361727653,4,0,0.0,4324
2013-10-04 20:00:00,7,0.0,1,19,0,0.6541691661667667,4,0,0.0,3631
2013-10-04 21:00:00,7,0.0,6,13,0,0.6495200959808038,4,0,0.0,3250
2013-10-04 21:00:00,7,0.0,5,17,0,0.6495200959808038,4,0,0.0,3250
2013-10-04 23:00:00,7,0.0,6,18,0,0.6513197360527895,4,0,0.0,1845
2013-10-04 23:00:00,7,0.0,5,17,0,0.6513197360527895,4,0,0.0,1845
2013-10-05 00:00:00,7,0.0,6,18,0,0.6529694061187765,4,0,0.0,1065
2013-10-05 00:00:00,7,0.0,10,21,0,0.6529694061187765,4,0,0.0,1065
2013-10-05 00:00:00,7,0.0,5,17,0,0.6529694061187765,4,0,0.0,1065
2013-10-05 01:00:00,7,0.0,6,9,0,0.6555188962207563,4,0,0.0,721
2013-10-05 01:00:00,7,0.0,10,21,0,0.6555188962207563,4,0,0.0,721
2013-10-05 01:00:00,7,0.0,5,17,0,0.6555188962207563,4,0,0.0,721
2013-10-05 02:00:00,7,0.0,6,13,0,0.6568686262747452,4,0,0.0,534
2013-10-05 03:00:00,7,0.0,6,18,0,0.6571685662867425,4,0,0.0,373
2013-10-05 04:00:00,7,0.0,1,19,0,0.6574685062987407,4,0,0.0,439
2013-10-05 05:00:00,7,0.0,5,17,0,0.6522195560887823,4,0,0.0,860
2013-10-05 06:00:00,7,0.0,5,17,0,0.6634673065386923,4,0,0.0,1399
2013-10-05 06:00:00,7,0.0,6,18,0,0.6634673065386923,4,0,0.0,1399
2013-10-05 06:00:00,7,0.0,2,11,0,0.6634673065386923,4,0,0.0,1399
2013-10-05 07:00:00,7,0.0,5,17,0,0.6646670665866825,4,0,0.0,2396
2013-10-05 07:00:00,7,0.0,6,9,0,0.6646670665866825,4,0,0.0,2396
2013-10-05 08:00:00,7,0.0,2,8,0,0.648620275944811,4,0,0.0,3452
2013-10-05 08:00:00,7,0.0,5,17,0,0.648620275944811,4,0,0.0,3452
2013-10-05 08:00:00,7,0.0,6,13,0,0.648620275944811,4,0,0.0,3452
2013-10-05 09:00:00,7,0.0,2,3,0,0.631073785242952,4,1,0.0,4250
2013-10-05 10:00:00,7,0.0,5,17,0,0.6307738452309538,4,1,0.0,4778
2013-10-05 10:00:00,7,0.0,2,3,0,0.6307738452309538,4,1,0.0,4778
2013-10-05 11:00:00,7,0.0,5,17,0,0.6412717456508696,4,1,0.0,5337
2013-10-05 12:00:00,7,0.0,5,17,0,0.6562687462507496,4,1,0.0,5739
2013-10-05 13:00:00,7,0.0,2,3,0,0.6562687462507496,4,1,0.0,5270
2013-10-05 14:00:00,7,0.0,2,11,0,0.6510197960407922,4,1,0.0,5168
2013-10-05 16:00:00,7,0.0,1,19,0,0.6316736652669466,4,1,0.0,5134
2013-10-05 17:00:00,7,0.0,6,13,0,0.6219256148770249,4,1,0.0,4943
2013-10-05 19:00:00,7,0.0,6,13,0,0.5865326934613079,4,0,0.0,3713
2013-10-05 20:00:00,7,0.0,0,27,0,0.5665866826634677,4,0,0.0,3162
2013-10-05 21:00:00,7,0.0,1,24,0,0.558938212357529,4,0,0.0,3199
2013-10-05 22:00:00,7,0.0,1,24,0,0.555188962207559,4,0,0.0,4327
2013-10-05 23:00:00,7,0.0,5,17,0,0.5454409118176364,4,0,0.0,2198
2013-10-06 01:00:00,7,0.0,5,17,0,0.5563887222555491,4,0,0.0,808
2013-10-06 02:00:00,7,0.0,5,17,0,0.5604379124175165,4,0,0.0,531
2013-10-06 02:00:00,7,0.0,2,11,0,0.5604379124175165,4,0,0.0,531
2013-10-06 04:00:00,7,0.0,3,5,0,0.5602879424115178,4,0,0.0,344
2013-10-06 05:00:00,7,0.0,5,17,0,0.5565386922615478,4,0,0.0,756
2013-10-06 06:00:00,7,0.0,5,17,0,0.5536892621475706,4,0,0.0,1510
2013-10-06 06:00:00,7,0.0,3,5,0,0.5536892621475706,4,0,0.0,1510
2013-10-06 06:00:00,7,0.0,2,3,0,0.5536892621475706,4,0,0.0,1510
2013-10-06 07:00:00,7,0.0,5,17,0,0.5655368926214762,4,0,0.0,1571
2013-10-06 07:00:00,7,0.0,2,11,0,0.5655368926214762,4,0,0.0,1571
2013-10-06 08:00:00,7,0.0,1,19,0,0.5853329334133177,4,0,0.0,2293
2013-10-06 09:00:00,7,0.0,5,17,0,0.5838332333533294,4,1,0.0,4465
2013-10-06 09:00:00,7,0.0,2,3,0,0.5838332333533294,4,1,0.0,4465
2013-10-06 10:00:00,7,0.0,5,17,0,0.5992801439712062,4,1,0.0,4702
2013-10-06 11:00:00,7,0.0,6,13,0,0.6112777444511096,4,1,0.0,4558
2013-10-06 11:00:00,7,0.0,5,17,0,0.6112777444511096,4,1,0.0,4558
2013-10-06 13:00:00,7,0.0,5,17,0,0.6172765446910621,4,1,0.0,6645
2013-10-06 14:00:00,7,0.0,2,11,0,0.6052789442111579,4,1,0.0,5466
2013-10-06 14:00:00,7,0.0,5,17,0,0.6052789442111579,4,1,0.0,5466
2013-10-06 15:00:00,7,0.0,6,13,0,0.6075284943011395,4,1,0.0,4608
2013-10-06 15:00:00,7,0.0,5,17,0,0.6075284943011395,4,1,0.0,4608
2013-10-06 15:00:00,7,0.0,2,11,0,0.6075284943011395,4,1,0.0,4608
2013-10-06 16:00:00,7,0.0,6,18,0,0.5983803239352135,4,1,0.0,5375
2013-10-06 16:00:00,7,0.0,5,17,0,0.5983803239352135,4,1,0.0,5375
2013-10-06 16:00:00,7,0.0,2,8,0,0.5983803239352135,4,1,0.0,5375
2013-10-06 17:00:00,7,0.0,5,17,0,0.5886322735452909,4,1,0.0,4490
2013-10-06 17:00:00,7,0.0,6,13,0,0.5886322735452909,4,1,0.0,4490
2013-10-06 17:00:00,7,0.0,2,11,0,0.5886322735452909,4,1,0.0,4490
2013-10-06 18:00:00,7,0.0,6,13,0,0.587282543491302,4,0,0.0,4164
2013-10-06 18:00:00,7,0.0,5,17,0,0.587282543491302,4,0,0.0,4164
2013-10-06 19:00:00,7,0.0,6,13,0,0.5736352729454108,4,0,0.0,3459
2013-10-06 19:00:00,7,0.0,5,17,0,0.5736352729454108,4,0,0.0,3459
2013-10-06 20:00:00,7,0.0,1,24,0,0.5611877624475107,4,0,0.0,2798
2013-10-06 21:00:00,7,0.0,5,17,0,0.5511397720455908,4,0,0.0,2225
2013-10-06 22:00:00,7,0.0,0,27,0,0.5586382723455309,4,0,0.0,1508
2013-10-06 23:00:00,7,0.0,0,27,0,0.5622375524895021,4,0,0.0,914
2013-10-07 01:00:00,7,0.0,0,27,0,0.5472405518896222,4,0,0.0,301
2013-10-07 02:00:00,7,0.0,1,24,0,0.5586382723455309,4,0,0.0,227
2013-10-07 03:00:00,7,0.0,5,17,0,0.5622375524895021,4,0,0.0,344
2013-10-07 04:00:00,7,0.0,1,24,0,0.5508398320335935,4,0,0.0,812
2013-10-07 06:00:00,7,0.0,6,13,0,0.5400419916016794,4,0,0.0,5773
2013-10-07 07:00:00,7,0.0,1,24,0,0.5346430713857233,4,0,0.0,6527
2013-10-07 08:00:00,7,0.0,1,24,0,0.5337432513497304,4,0,0.0,5980
2013-10-07 09:00:00,7,0.0,1,24,0,0.5590881823635276,4,1,0.0,4925
2013-10-07 11:00:00,7,0.0,1,24,0,0.634823035392922,4,1,0.0,4476
2013-10-07 12:00:00,7,0.0,1,4,0,0.691961607678464,4,1,0.0,4699
